page_id,access_count,classification,target_node,result
40197,13,cold,1,simulated
40198,7,cold,1,simulated
40199,5,cold,1,simulated
40200,11,cold,1,simulated
40201,5,cold,1,simulated
40202,5,cold,1,simulated
40203,12,cold,1,simulated
40204,15,cold,1,simulated
40205,10,cold,1,simulated
40206,6,cold,1,simulated
40207,10,cold,1,simulated
40208,7,cold,1,simulated
40209,11,cold,1,simulated
40210,14,cold,1,simulated
40211,8,cold,1,simulated
40212,7,cold,1,simulated
40213,11,hot,0,simulated
40214,18,cold,1,simulated
40215,7,cold,1,simulated
40216,7,cold,1,simulated
40217,9,cold,1,simulated
40218,7,cold,1,simulated
40219,10,cold,1,simulated
40220,11,cold,1,simulated
40221,8,cold,1,simulated
40222,13,cold,1,simulated
40223,15,cold,1,simulated
40224,11,cold,1,simulated
40225,9,cold,1,simulated
40226,9,cold,1,simulated
40227,13,cold,1,simulated
40228,9,cold,1,simulated
40229,5,cold,1,simulated
40230,16,hot,0,simulated
40231,13,cold,1,simulated
40232,7,cold,1,simulated
40233,8,cold,1,simulated
40234,12,cold,1,simulated
40235,12,cold,1,simulated
40236,14,cold,1,simulated
40237,9,cold,1,simulated
40238,12,cold,1,simulated
40239,10,cold,1,simulated
40240,8,cold,1,simulated
40241,15,hot,0,simulated
40242,7,cold,1,simulated
40243,17,cold,1,simulated
40244,10,cold,1,simulated
40245,15,hot,0,simulated
40246,9,cold,1,simulated
40247,9,cold,1,simulated
40248,12,cold,1,simulated
40249,11,cold,1,simulated
40250,8,cold,1,simulated
40251,14,cold,1,simulated
40252,11,cold,1,simulated
40253,7,cold,1,simulated
40254,11,cold,1,simulated
40255,6,cold,1,simulated
40256,14,hot,0,simulated
40257,1,cold,1,simulated
40258,9,cold,1,simulated
40259,5,cold,1,simulated
40260,13,cold,1,simulated
40261,12,cold,1,simulated
40262,11,cold,1,simulated
40263,9,cold,1,simulated
40264,9,cold,1,simulated
40265,11,cold,1,simulated
40266,4,hot,0,simulated
40267,6,cold,1,simulated
40268,5,cold,1,simulated
40269,11,cold,1,simulated
40270,7,cold,1,simulated
40271,7,hot,0,simulated
40272,7,cold,1,simulated
40273,10,cold,1,simulated
40274,13,cold,1,simulated
40275,6,cold,1,simulated
40276,11,cold,1,simulated
40277,13,cold,1,simulated
40278,2,cold,1,simulated
40279,14,cold,1,simulated
40280,9,cold,1,simulated
40281,9,cold,1,simulated
40282,10,cold,1,simulated
40283,8,cold,1,simulated
40284,12,cold,1,simulated
40285,7,cold,1,simulated
40286,9,hot,0,simulated
40287,6,cold,1,simulated
40288,16,cold,1,simulated
40289,9,cold,1,simulated
40290,11,cold,1,simulated
40291,5,cold,1,simulated
40292,10,cold,1,simulated
40293,7,cold,1,simulated
40294,7,cold,1,simulated
40295,7,cold,1,simulated
40296,5,cold,1,simulated
40297,7,cold,1,simulated
40298,9,cold,1,simulated
40299,11,cold,1,simulated
40300,11,cold,1,simulated
40301,7,cold,1,simulated
40302,10,cold,1,simulated
40303,9,cold,1,simulated
40304,12,hot,0,simulated
40305,12,cold,1,simulated
40306,17,cold,1,simulated
40307,9,cold,1,simulated
40308,11,cold,1,simulated
40309,5,cold,1,simulated
40310,6,cold,1,simulated
40311,9,cold,1,simulated
40312,14,cold,1,simulated
40313,13,cold,1,simulated
40314,8,cold,1,simulated
40315,5,cold,1,simulated
40316,3,cold,1,simulated
40317,11,cold,1,simulated
40318,7,cold,1,simulated
40319,12,cold,1,simulated
40320,8,cold,1,simulated
40321,10,cold,1,simulated
40322,5,cold,1,simulated
40323,9,cold,1,simulated
40324,10,cold,1,simulated
40325,17,cold,1,simulated
40326,10,cold,1,simulated
40327,10,cold,1,simulated
40328,9,cold,1,simulated
40329,15,cold,1,simulated
40330,6,cold,1,simulated
40331,6,cold,1,simulated
40332,9,cold,1,simulated
40333,15,cold,1,simulated
40334,12,cold,1,simulated
40335,6,cold,1,simulated
40336,8,cold,1,simulated
40337,8,cold,1,simulated
40338,6,cold,1,simulated
40339,12,cold,1,simulated
40340,9,cold,1,simulated
40341,13,cold,1,simulated
40342,13,cold,1,simulated
40343,6,cold,1,simulated
40344,12,cold,1,simulated
40345,14,cold,1,simulated
40346,10,cold,1,simulated
40347,11,cold,1,simulated
40348,7,cold,1,simulated
40349,13,cold,1,simulated
40350,10,cold,1,simulated
40351,8,hot,0,simulated
40352,7,cold,1,simulated
40353,13,cold,1,simulated
40354,8,cold,1,simulated
40355,8,cold,1,simulated
40356,8,cold,1,simulated
40357,13,cold,1,simulated
40358,10,cold,1,simulated
40359,13,cold,1,simulated
40360,12,cold,1,simulated
40361,6,cold,1,simulated
40362,18,cold,1,simulated
40363,5,cold,1,simulated
40364,5,cold,1,simulated
40365,11,cold,1,simulated
40366,8,cold,1,simulated
40367,9,cold,1,simulated
40368,12,cold,1,simulated
40369,14,cold,1,simulated
40370,15,cold,1,simulated
40371,8,hot,0,simulated
40372,10,cold,1,simulated
40373,8,cold,1,simulated
40374,8,cold,1,simulated
40375,12,cold,1,simulated
40376,9,cold,1,simulated
40377,10,cold,1,simulated
40378,14,cold,1,simulated
40379,9,cold,1,simulated
40380,8,hot,0,simulated
40381,12,cold,1,simulated
40382,6,hot,0,simulated
40383,15,cold,1,simulated
40384,7,cold,1,simulated
40385,5,cold,1,simulated
40386,14,cold,1,simulated
40387,6,cold,1,simulated
40388,9,hot,0,simulated
40389,7,cold,1,simulated
40390,16,cold,1,simulated
40391,10,cold,1,simulated
40392,11,cold,1,simulated
40393,3,cold,1,simulated
40394,11,cold,1,simulated
40395,6,cold,1,simulated
40396,10,cold,1,simulated
40397,8,cold,1,simulated
40398,10,cold,1,simulated
40399,8,cold,1,simulated
40400,13,cold,1,simulated
40401,6,cold,1,simulated
40402,11,cold,1,simulated
40403,4,cold,1,simulated
40404,11,cold,1,simulated
40405,14,cold,1,simulated
40406,6,cold,1,simulated
40407,11,cold,1,simulated
40408,7,cold,1,simulated
40409,15,cold,1,simulated
40410,9,cold,1,simulated
40411,10,cold,1,simulated
40412,12,cold,1,simulated
40413,10,cold,1,simulated
40414,6,cold,1,simulated
40415,11,cold,1,simulated
40416,12,cold,1,simulated
40417,10,cold,1,simulated
40418,10,cold,1,simulated
40419,4,cold,1,simulated
40420,14,cold,1,simulated
40421,8,cold,1,simulated
40422,6,cold,1,simulated
40423,10,cold,1,simulated
40424,14,cold,1,simulated
40425,11,cold,1,simulated
40426,11,cold,1,simulated
40427,8,cold,1,simulated
40428,10,cold,1,simulated
40429,10,cold,1,simulated
40430,9,cold,1,simulated
40431,9,cold,1,simulated
40432,9,cold,1,simulated
40433,10,cold,1,simulated
40434,8,cold,1,simulated
40435,6,cold,1,simulated
40436,8,cold,1,simulated
40437,9,cold,1,simulated
40438,10,cold,1,simulated
40439,8,cold,1,simulated
40440,7,cold,1,simulated
40441,8,cold,1,simulated
40442,14,cold,1,simulated
40443,10,cold,1,simulated
40444,6,cold,1,simulated
40445,12,cold,1,simulated
40446,17,cold,1,simulated
40447,6,cold,1,simulated
40448,10,cold,1,simulated
40449,11,cold,1,simulated
40450,10,cold,1,simulated
40451,13,cold,1,simulated
40452,12,cold,1,simulated
40453,10,cold,1,simulated
40454,8,cold,1,simulated
40455,9,cold,1,simulated
40456,6,cold,1,simulated
40457,9,cold,1,simulated
40458,10,cold,1,simulated
40459,10,cold,1,simulated
40460,9,hot,0,simulated
40461,16,cold,1,simulated
40462,12,cold,1,simulated
40463,8,cold,1,simulated
40464,10,cold,1,simulated
40465,9,cold,1,simulated
40466,15,hot,0,simulated
40467,8,cold,1,simulated
40468,7,hot,0,simulated
40469,9,cold,1,simulated
40470,12,cold,1,simulated
40471,7,cold,1,simulated
40472,6,cold,1,simulated
40473,4,cold,1,simulated
40474,10,cold,1,simulated
40475,9,cold,1,simulated
40476,13,cold,1,simulated
40477,8,cold,1,simulated
40478,14,cold,1,simulated
40479,10,cold,1,simulated
40480,12,cold,1,simulated
40481,9,hot,0,simulated
40482,8,cold,1,simulated
40483,8,cold,1,simulated
40484,12,cold,1,simulated
40485,10,cold,1,simulated
40486,13,cold,1,simulated
40487,10,cold,1,simulated
40488,9,cold,1,simulated
40489,8,cold,1,simulated
40490,13,cold,1,simulated
40491,6,cold,1,simulated
40492,5,cold,1,simulated
40493,11,cold,1,simulated
40494,17,cold,1,simulated
40495,9,cold,1,simulated
40496,7,cold,1,simulated
40497,10,cold,1,simulated
40498,10,cold,1,simulated
40499,15,cold,1,simulated
40500,13,cold,1,simulated
40501,10,cold,1,simulated
40502,12,hot,0,simulated
40503,5,cold,1,simulated
40504,11,cold,1,simulated
40505,3,cold,1,simulated
40506,11,cold,1,simulated
40507,6,cold,1,simulated
40508,10,cold,1,simulated
40509,10,cold,1,simulated
40510,8,cold,1,simulated
40511,11,cold,1,simulated
40512,3,cold,1,simulated
40513,13,cold,1,simulated
40514,10,cold,1,simulated
40515,7,cold,1,simulated
40516,5,cold,1,simulated
40517,10,cold,1,simulated
40518,14,cold,1,simulated
40519,17,cold,1,simulated
40520,11,cold,1,simulated
40521,10,cold,1,simulated
40522,11,cold,1,simulated
40523,6,cold,1,simulated
40524,11,cold,1,simulated
40525,18,cold,1,simulated
40526,11,cold,1,simulated
40527,11,cold,1,simulated
40528,8,cold,1,simulated
40529,11,cold,1,simulated
40530,10,cold,1,simulated
40531,9,cold,1,simulated
40532,6,cold,1,simulated
40533,19,cold,1,simulated
40534,5,cold,1,simulated
40535,10,cold,1,simulated
40536,8,hot,0,simulated
40537,13,cold,1,simulated
40538,12,cold,1,simulated
40539,5,cold,1,simulated
40540,10,cold,1,simulated
40541,9,cold,1,simulated
40542,14,cold,1,simulated
40543,6,cold,1,simulated
40544,12,cold,1,simulated
40545,9,cold,1,simulated
40546,8,cold,1,simulated
40547,5,cold,1,simulated
40548,11,cold,1,simulated
40549,11,cold,1,simulated
40550,8,cold,1,simulated
40551,10,cold,1,simulated
40552,12,cold,1,simulated
40553,10,cold,1,simulated
40554,13,cold,1,simulated
40555,9,cold,1,simulated
40556,8,cold,1,simulated
40557,18,cold,1,simulated
40558,13,hot,0,simulated
40559,8,cold,1,simulated
40560,7,cold,1,simulated
40561,11,cold,1,simulated
40562,6,cold,1,simulated
40563,8,cold,1,simulated
40564,12,cold,1,simulated
40565,7,cold,1,simulated
40566,5,cold,1,simulated
40567,13,cold,1,simulated
40568,4,cold,1,simulated
40569,9,cold,1,simulated
40570,14,hot,0,simulated
40571,15,cold,1,simulated
40572,9,cold,1,simulated
40573,10,hot,0,simulated
40574,9,cold,1,simulated
40575,9,cold,1,simulated
40576,16,cold,1,simulated
40577,17,cold,1,simulated
40578,12,cold,1,simulated
40579,10,cold,1,simulated
40580,14,cold,1,simulated
40581,13,cold,1,simulated
40582,4,cold,1,simulated
40583,9,cold,1,simulated
40584,7,cold,1,simulated
40585,4,cold,1,simulated
40586,5,cold,1,simulated
40587,15,hot,0,simulated
40588,8,cold,1,simulated
40589,11,cold,1,simulated
40590,7,cold,1,simulated
40591,10,cold,1,simulated
40592,11,cold,1,simulated
40593,11,cold,1,simulated
40594,14,cold,1,simulated
40595,9,cold,1,simulated
40596,7,cold,1,simulated
40597,12,cold,1,simulated
40598,14,cold,1,simulated
40599,13,cold,1,simulated
40600,15,cold,1,simulated
40601,8,cold,1,simulated
40602,9,cold,1,simulated
40603,7,cold,1,simulated
40604,13,cold,1,simulated
40605,15,cold,1,simulated
40606,10,cold,1,simulated
40607,9,cold,1,simulated
40608,16,cold,1,simulated
40609,11,cold,1,simulated
40610,7,cold,1,simulated
40611,9,cold,1,simulated
40612,6,cold,1,simulated
40613,10,cold,1,simulated
40614,10,cold,1,simulated
40615,9,cold,1,simulated
40616,12,cold,1,simulated
40617,12,hot,0,simulated
40618,5,cold,1,simulated
40619,15,cold,1,simulated
40620,12,cold,1,simulated
40621,11,cold,1,simulated
40622,12,cold,1,simulated
40623,15,cold,1,simulated
40624,11,hot,0,simulated
40625,11,cold,1,simulated
40626,9,cold,1,simulated
40627,16,cold,1,simulated
40628,7,cold,1,simulated
40629,11,cold,1,simulated
40630,8,cold,1,simulated
40631,11,cold,1,simulated
40632,11,cold,1,simulated
40633,11,cold,1,simulated
40634,8,cold,1,simulated
40635,12,cold,1,simulated
40636,8,cold,1,simulated
40637,13,cold,1,simulated
40638,7,cold,1,simulated
40639,10,cold,1,simulated
40640,17,hot,0,simulated
40641,9,cold,1,simulated
40642,6,cold,1,simulated
40643,10,cold,1,simulated
40644,6,cold,1,simulated
40645,16,hot,0,simulated
40646,6,cold,1,simulated
40647,8,cold,1,simulated
40648,5,cold,1,simulated
40649,11,cold,1,simulated
40650,12,cold,1,simulated
40651,9,cold,1,simulated
40652,10,cold,1,simulated
40653,9,hot,0,simulated
40654,12,cold,1,simulated
40655,4,cold,1,simulated
40656,15,cold,1,simulated
40657,8,cold,1,simulated
40658,15,cold,1,simulated
40659,9,cold,1,simulated
40660,5,hot,0,simulated
40661,6,hot,0,simulated
40662,13,cold,1,simulated
40663,14,cold,1,simulated
40664,7,cold,1,simulated
40665,9,cold,1,simulated
40666,3,cold,1,simulated
40667,5,cold,1,simulated
40668,7,cold,1,simulated
40669,11,cold,1,simulated
40670,7,cold,1,simulated
40671,16,cold,1,simulated
40672,7,cold,1,simulated
40673,11,cold,1,simulated
40674,9,cold,1,simulated
40675,7,cold,1,simulated
40676,8,cold,1,simulated
40677,14,cold,1,simulated
40678,10,hot,0,simulated
40679,6,cold,1,simulated
40680,19,cold,1,simulated
40681,8,cold,1,simulated
40682,14,cold,1,simulated
40683,7,cold,1,simulated
40684,11,cold,1,simulated
40685,7,cold,1,simulated
40686,3,hot,0,simulated
40687,2,cold,1,simulated
40688,12,cold,1,simulated
40689,11,cold,1,simulated
40690,8,cold,1,simulated
40691,11,cold,1,simulated
40692,7,cold,1,simulated
40693,5,hot,0,simulated
40694,12,hot,0,simulated
40695,10,cold,1,simulated
40696,15,cold,1,simulated
40697,7,cold,1,simulated
40698,11,hot,0,simulated
40699,15,cold,1,simulated
40700,10,cold,1,simulated
40701,6,cold,1,simulated
40702,13,cold,1,simulated
40703,13,cold,1,simulated
40704,11,cold,1,simulated
40705,14,cold,1,simulated
40706,10,cold,1,simulated
40707,11,cold,1,simulated
40708,8,cold,1,simulated
40709,8,cold,1,simulated
40710,8,cold,1,simulated
40711,13,cold,1,simulated
40712,12,cold,1,simulated
40713,8,cold,1,simulated
40714,10,cold,1,simulated
40715,11,cold,1,simulated
40716,10,cold,1,simulated
40717,11,cold,1,simulated
40718,8,cold,1,simulated
40719,14,cold,1,simulated
40720,12,cold,1,simulated
40721,3,cold,1,simulated
40722,11,cold,1,simulated
40723,7,cold,1,simulated
40724,6,cold,1,simulated
40725,11,cold,1,simulated
40726,5,cold,1,simulated
40727,5,cold,1,simulated
40728,8,cold,1,simulated
40729,7,cold,1,simulated
40730,9,cold,1,simulated
40731,6,cold,1,simulated
40732,9,cold,1,simulated
40733,14,cold,1,simulated
40734,13,cold,1,simulated
40735,6,cold,1,simulated
40736,12,hot,0,simulated
40737,13,cold,1,simulated
40738,19,hot,0,simulated
40739,8,cold,1,simulated
40740,13,hot,0,simulated
40741,5,cold,1,simulated
40742,6,cold,1,simulated
40743,9,cold,1,simulated
40744,8,cold,1,simulated
40745,11,cold,1,simulated
40746,13,cold,1,simulated
40747,7,cold,1,simulated
40748,6,cold,1,simulated
40749,5,cold,1,simulated
40750,8,cold,1,simulated
40751,11,cold,1,simulated
40752,9,cold,1,simulated
40753,9,cold,1,simulated
40754,11,cold,1,simulated
40755,15,cold,1,simulated
40756,5,cold,1,simulated
40757,10,cold,1,simulated
40758,13,cold,1,simulated
40759,9,cold,1,simulated
40760,7,cold,1,simulated
40761,12,cold,1,simulated
40762,16,cold,1,simulated
40763,9,cold,1,simulated
40764,10,cold,1,simulated
40765,11,cold,1,simulated
40766,11,cold,1,simulated
40767,6,cold,1,simulated
40768,10,cold,1,simulated
40769,6,cold,1,simulated
40770,8,cold,1,simulated
40771,6,cold,1,simulated
40772,9,hot,0,simulated
40773,7,cold,1,simulated
40774,12,cold,1,simulated
40775,12,cold,1,simulated
40776,11,cold,1,simulated
40777,8,cold,1,simulated
40778,12,cold,1,simulated
40779,14,cold,1,simulated
40780,6,cold,1,simulated
40781,14,cold,1,simulated
40782,9,cold,1,simulated
40783,6,cold,1,simulated
40784,8,cold,1,simulated
40785,6,cold,1,simulated
40786,7,cold,1,simulated
40787,12,cold,1,simulated
40788,14,cold,1,simulated
40789,11,cold,1,simulated
40790,11,cold,1,simulated
40791,10,hot,0,simulated
40792,8,cold,1,simulated
40793,10,hot,0,simulated
40794,12,cold,1,simulated
40795,10,cold,1,simulated
40796,6,cold,1,simulated
40797,13,cold,1,simulated
40798,7,cold,1,simulated
40799,6,cold,1,simulated
40800,9,cold,1,simulated
40801,10,cold,1,simulated
40802,9,cold,1,simulated
40803,13,cold,1,simulated
40804,11,cold,1,simulated
40805,12,cold,1,simulated
40806,6,cold,1,simulated
40807,11,cold,1,simulated
40808,6,cold,1,simulated
40809,7,cold,1,simulated
40810,7,cold,1,simulated
40811,11,cold,1,simulated
40812,5,cold,1,simulated
40813,6,cold,1,simulated
40814,10,cold,1,simulated
40815,13,cold,1,simulated
40816,17,cold,1,simulated
40817,11,cold,1,simulated
40818,11,cold,1,simulated
40819,7,cold,1,simulated
40820,6,cold,1,simulated
40821,8,cold,1,simulated
40822,7,cold,1,simulated
40823,9,hot,0,simulated
40824,15,cold,1,simulated
40825,11,cold,1,simulated
40826,16,cold,1,simulated
40827,15,cold,1,simulated
40828,13,cold,1,simulated
40829,6,cold,1,simulated
40830,9,hot,0,simulated
40831,7,cold,1,simulated
40832,8,cold,1,simulated
40833,12,cold,1,simulated
40834,9,cold,1,simulated
40835,12,cold,1,simulated
40836,9,cold,1,simulated
40837,7,cold,1,simulated
40838,7,cold,1,simulated
40839,9,cold,1,simulated
40840,6,cold,1,simulated
40841,10,cold,1,simulated
40842,7,cold,1,simulated
40843,8,cold,1,simulated
40844,14,hot,0,simulated
40845,7,cold,1,simulated
40846,14,hot,0,simulated
40847,16,cold,1,simulated
40848,11,hot,0,simulated
40849,17,hot,0,simulated
40850,13,cold,1,simulated
40851,13,cold,1,simulated
40852,9,cold,1,simulated
40853,8,cold,1,simulated
40854,11,cold,1,simulated
40855,9,cold,1,simulated
40856,9,cold,1,simulated
40857,13,cold,1,simulated
40858,12,cold,1,simulated
40859,13,cold,1,simulated
40860,12,cold,1,simulated
40861,10,cold,1,simulated
40862,13,cold,1,simulated
40863,10,cold,1,simulated
40864,15,cold,1,simulated
40865,10,cold,1,simulated
40866,9,cold,1,simulated
40867,8,cold,1,simulated
40868,11,cold,1,simulated
40869,12,cold,1,simulated
40870,9,cold,1,simulated
40871,11,cold,1,simulated
40872,15,cold,1,simulated
40873,5,cold,1,simulated
40874,8,hot,0,simulated
40875,7,cold,1,simulated
40876,10,cold,1,simulated
40877,7,cold,1,simulated
40878,6,cold,1,simulated
40879,9,cold,1,simulated
40880,5,cold,1,simulated
40881,6,cold,1,simulated
40882,5,cold,1,simulated
40883,10,cold,1,simulated
40884,7,cold,1,simulated
40885,11,cold,1,simulated
40886,5,cold,1,simulated
40887,16,cold,1,simulated
40888,15,cold,1,simulated
40889,7,cold,1,simulated
40890,6,cold,1,simulated
40891,11,cold,1,simulated
40892,13,cold,1,simulated
40893,5,cold,1,simulated
40894,13,hot,0,simulated
40895,9,cold,1,simulated
40896,12,cold,1,simulated
40897,7,cold,1,simulated
40898,9,cold,1,simulated
40899,8,cold,1,simulated
40900,12,cold,1,simulated
40901,7,cold,1,simulated
40902,13,cold,1,simulated
40903,12,cold,1,simulated
40904,9,hot,0,simulated
40905,10,cold,1,simulated
40906,5,cold,1,simulated
40907,6,cold,1,simulated
40908,10,cold,1,simulated
40909,6,cold,1,simulated
40910,12,cold,1,simulated
40911,10,cold,1,simulated
40912,12,cold,1,simulated
40913,16,hot,0,simulated
40914,7,cold,1,simulated
40915,9,hot,0,simulated
40916,12,cold,1,simulated
40917,12,cold,1,simulated
40918,8,cold,1,simulated
40919,14,cold,1,simulated
40920,14,cold,1,simulated
40921,10,cold,1,simulated
40922,11,cold,1,simulated
40923,11,hot,0,simulated
40924,11,cold,1,simulated
40925,9,cold,1,simulated
40926,7,cold,1,simulated
40927,7,cold,1,simulated
40928,10,cold,1,simulated
40929,9,cold,1,simulated
40930,16,cold,1,simulated
40931,8,cold,1,simulated
40932,12,cold,1,simulated
40933,13,cold,1,simulated
40934,6,cold,1,simulated
40935,8,cold,1,simulated
40936,10,cold,1,simulated
40937,8,cold,1,simulated
40938,17,cold,1,simulated
40939,9,cold,1,simulated
40940,4,cold,1,simulated
40941,7,cold,1,simulated
40942,10,cold,1,simulated
40943,9,cold,1,simulated
40944,11,cold,1,simulated
40945,13,hot,0,simulated
40946,4,cold,1,simulated
40947,13,cold,1,simulated
40948,11,cold,1,simulated
40949,11,hot,0,simulated
40950,6,cold,1,simulated
40951,6,cold,1,simulated
40952,8,cold,1,simulated
40953,14,cold,1,simulated
40954,7,cold,1,simulated
40955,11,cold,1,simulated
40956,6,cold,1,simulated
40957,7,cold,1,simulated
40958,10,cold,1,simulated
40959,14,cold,1,simulated
40960,6,hot,0,simulated
40961,7,cold,1,simulated
40962,14,cold,1,simulated
40963,6,cold,1,simulated
40964,7,cold,1,simulated
40965,16,cold,1,simulated
40966,12,cold,1,simulated
40967,12,cold,1,simulated
40968,12,cold,1,simulated
40969,10,cold,1,simulated
40970,9,hot,0,simulated
40971,7,cold,1,simulated
40972,19,hot,0,simulated
40973,13,cold,1,simulated
40974,6,cold,1,simulated
40975,10,cold,1,simulated
40976,12,cold,1,simulated
40977,15,cold,1,simulated
40978,11,cold,1,simulated
40979,9,cold,1,simulated
40980,12,cold,1,simulated
40981,8,cold,1,simulated
40982,12,hot,0,simulated
40983,8,cold,1,simulated
40984,7,cold,1,simulated
40985,15,cold,1,simulated
40986,8,cold,1,simulated
40987,12,cold,1,simulated
40988,11,cold,1,simulated
40989,12,cold,1,simulated
40990,8,cold,1,simulated
40991,7,cold,1,simulated
40992,7,hot,0,simulated
40993,10,cold,1,simulated
40994,7,cold,1,simulated
40995,3,cold,1,simulated
40996,13,cold,1,simulated
40997,8,cold,1,simulated
40998,15,cold,1,simulated
40999,6,cold,1,simulated
41000,10,cold,1,simulated
41001,6,hot,0,simulated
41002,10,cold,1,simulated
41003,7,cold,1,simulated
41004,7,cold,1,simulated
41005,10,cold,1,simulated
41006,10,cold,1,simulated
41007,9,cold,1,simulated
41008,9,cold,1,simulated
41009,6,hot,0,simulated
41010,13,cold,1,simulated
41011,12,cold,1,simulated
41012,12,cold,1,simulated
41013,8,cold,1,simulated
41014,14,cold,1,simulated
41015,11,cold,1,simulated
41016,12,cold,1,simulated
41017,11,cold,1,simulated
41018,11,cold,1,simulated
41019,13,cold,1,simulated
41020,7,cold,1,simulated
41021,6,hot,0,simulated
41022,9,cold,1,simulated
41023,5,cold,1,simulated
41024,6,cold,1,simulated
41025,11,cold,1,simulated
41026,7,cold,1,simulated
41027,6,cold,1,simulated
41028,5,cold,1,simulated
41029,5,cold,1,simulated
41030,11,cold,1,simulated
41031,11,cold,1,simulated
41032,5,cold,1,simulated
41033,10,cold,1,simulated
41034,12,cold,1,simulated
41035,13,cold,1,simulated
41036,13,cold,1,simulated
41037,14,hot,0,simulated
41038,11,cold,1,simulated
41039,6,cold,1,simulated
41040,13,cold,1,simulated
41041,13,cold,1,simulated
41042,8,cold,1,simulated
41043,9,cold,1,simulated
41044,18,cold,1,simulated
41045,9,cold,1,simulated
41046,7,cold,1,simulated
41047,8,cold,1,simulated
41048,5,cold,1,simulated
41049,10,cold,1,simulated
41050,6,cold,1,simulated
41051,8,cold,1,simulated
41052,7,cold,1,simulated
41053,9,cold,1,simulated
41054,6,cold,1,simulated
41055,8,cold,1,simulated
41056,3,cold,1,simulated
41057,15,cold,1,simulated
41058,12,cold,1,simulated
41059,10,cold,1,simulated
41060,8,cold,1,simulated
41061,13,cold,1,simulated
41062,9,cold,1,simulated
41063,10,cold,1,simulated
41064,10,hot,0,simulated
41065,6,cold,1,simulated
41066,12,cold,1,simulated
41067,14,cold,1,simulated
41068,10,cold,1,simulated
41069,14,cold,1,simulated
41070,11,cold,1,simulated
41071,8,cold,1,simulated
41072,10,cold,1,simulated
41073,8,cold,1,simulated
41074,11,cold,1,simulated
41075,4,cold,1,simulated
41076,16,cold,1,simulated
41077,12,cold,1,simulated
41078,16,hot,0,simulated
41079,11,cold,1,simulated
41080,15,cold,1,simulated
41081,4,cold,1,simulated
41082,11,cold,1,simulated
41083,5,cold,1,simulated
41084,8,cold,1,simulated
41085,12,cold,1,simulated
41086,14,cold,1,simulated
41087,7,cold,1,simulated
41088,9,cold,1,simulated
41089,5,cold,1,simulated
41090,6,cold,1,simulated
41091,6,cold,1,simulated
41092,13,hot,0,simulated
41093,15,hot,0,simulated
41094,7,cold,1,simulated
41095,7,hot,0,simulated
41096,6,cold,1,simulated
41097,10,cold,1,simulated
41098,13,cold,1,simulated
41099,4,hot,0,simulated
41100,5,cold,1,simulated
41101,9,cold,1,simulated
41102,14,cold,1,simulated
41103,9,cold,1,simulated
41104,11,cold,1,simulated
41105,8,cold,1,simulated
41106,7,cold,1,simulated
41107,16,hot,0,simulated
41108,4,cold,1,simulated
41109,4,cold,1,simulated
41110,9,cold,1,simulated
41111,16,cold,1,simulated
41112,11,cold,1,simulated
41113,15,cold,1,simulated
41114,10,cold,1,simulated
41115,7,cold,1,simulated
41116,9,cold,1,simulated
41117,12,cold,1,simulated
41118,9,cold,1,simulated
41119,13,cold,1,simulated
41120,6,cold,1,simulated
41121,17,cold,1,simulated
41122,8,cold,1,simulated
41123,7,cold,1,simulated
41124,12,cold,1,simulated
41125,6,cold,1,simulated
41126,17,cold,1,simulated
41127,6,cold,1,simulated
41128,14,cold,1,simulated
41129,8,cold,1,simulated
41130,17,cold,1,simulated
41131,10,cold,1,simulated
41132,13,hot,0,simulated
41133,8,hot,0,simulated
41134,8,cold,1,simulated
41135,12,cold,1,simulated
41136,8,hot,0,simulated
41137,14,cold,1,simulated
41138,9,cold,1,simulated
41139,9,cold,1,simulated
41140,14,hot,0,simulated
41141,9,cold,1,simulated
41142,12,cold,1,simulated
41143,12,cold,1,simulated
41144,13,hot,0,simulated
41145,14,cold,1,simulated
41146,9,cold,1,simulated
41147,18,hot,0,simulated
41148,10,cold,1,simulated
41149,7,cold,1,simulated
41150,8,cold,1,simulated
41151,7,cold,1,simulated
41152,4,cold,1,simulated
41153,8,cold,1,simulated
41154,12,cold,1,simulated
41155,8,cold,1,simulated
41156,10,cold,1,simulated
41157,13,cold,1,simulated
41158,10,cold,1,simulated
41159,15,cold,1,simulated
41160,13,cold,1,simulated
41161,11,cold,1,simulated
41162,12,cold,1,simulated
41163,12,cold,1,simulated
41164,9,cold,1,simulated
41165,10,cold,1,simulated
41166,9,cold,1,simulated
41167,10,cold,1,simulated
41168,7,cold,1,simulated
41169,8,cold,1,simulated
41170,12,cold,1,simulated
41171,7,cold,1,simulated
41172,7,cold,1,simulated
41173,10,cold,1,simulated
41174,12,cold,1,simulated
41175,7,cold,1,simulated
41176,14,cold,1,simulated
41177,15,cold,1,simulated
41178,12,hot,0,simulated
41179,9,cold,1,simulated
41180,12,cold,1,simulated
41181,11,cold,1,simulated
41182,12,hot,0,simulated
41183,10,cold,1,simulated
41184,12,cold,1,simulated
41185,10,cold,1,simulated
41186,11,cold,1,simulated
41187,12,cold,1,simulated
41188,17,cold,1,simulated
41189,12,cold,1,simulated
41190,9,cold,1,simulated
41191,14,cold,1,simulated
41192,9,cold,1,simulated
41193,16,cold,1,simulated
41194,13,cold,1,simulated
